Artifact Creator | Model Run | Log | ENTROPY_PRECISION | MODEL_EDGE_COUNT | TRACE_RATIO_GOWER_3 | STRUCTURAL_SIMPLICITY_EDGE_COUNT | TRACE_PROBMASS_OVERLAP | TRACE_RATIO_GOWER_2 | EARTH_MOVERS_LIGHT_COVERAGE | LOG_TRACE_COUNT | ENTROPY_RECALL | EARTH_MOVERS_TRACEWISE | STRUCTURAL_SIMPLICITY_ENTITY_COUNT | TRACE_RATIO_GOWER_4 | TRACE_OVERLAP_RATIO | TRACE_GENERALIZATION_FLOOR_1 | TRACE_GENERALIZATION_DIFF_UNIQ | MODEL_ENTITY_COUNT | EVENT_RATIO_GOWER | TRACE_GENERALIZATION_FLOOR_10 | STRUCTURAL_SIMPLICITY_STOCHASTIC | LOG_EVENT_COUNT | ENTROPY_FITNESS_TRACEWISE | ENTROPY_PRECISION_TRACEWISE | TRACE_GENERALIZATION_FLOOR_5 | Run file | Machine | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g371 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g372 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g373 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g374 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g375 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g376 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g377 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g378 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g379 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g380 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g381 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g382 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g383 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g384 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g385 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g386 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g387 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g388 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g389 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g390 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g391 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g392 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g393 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21546405446339315 | 0.12958531843072194 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g394 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g395 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g396 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g397 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g398 | BPIC2013 closed |      |      | 0.2525187395301769 | 0.8907103825136612 | 0.06859448554135848 | 0.27919435272741167 |      |      |      | 0.06859448554135683 | 0.9180327868852459 | 0.2484519672696366 | 0.06859448554135844 | 0.8715534633490248 | 0.03295225285810356 |      | 0.4424101894011955 | 0.7962340282447882 | 0.7759562841530054 |      | 0.14851044798818994 | 0.07546673952642644 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g399 | BPIC2013 closed |      |      | 0.2525187395301769 | 0.8907103825136612 | 0.06859448554135848 | 0.27919435272741167 |      |      |      | 0.06859448554135683 | 0.9180327868852459 | 0.2484519672696366 | 0.06859448554135844 | 0.8715534633490248 | 0.03295225285810356 |      | 0.4424101894011955 | 0.7962340282447882 | 0.7759562841530054 |      | 0.14851044798818994 | 0.07546673952642644 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g400 | BPIC2013 closed |      |      | 0.2525187395301769 | 0.8907103825136612 | 0.06859448554135848 | 0.27919435272741167 |      |      |      | 0.06859448554135683 | 0.9180327868852459 | 0.2484519672696366 | 0.06859448554135844 | 0.8715534633490248 | 0.03295225285810356 |      | 0.4424101894011955 | 0.7962340282447882 | 0.7759562841530054 |      | 0.14851044798818994 | 0.07546673952642644 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g401 | BPIC2013 closed |      |      | 0.27402928696921897 | 0.9016393442622951 | 0.12575655682582373 | 0.32727338713916393 |      |      |      | 0.12575655682582298 | 0.9234972677595629 | 0.23384800123905564 | 0.12575655682582382 | 0.8722259583053127 | 0.09011432414256892 |      | 0.5447631091229456 | 0.7962340282447882 | 0.7978142076502732 |      | 0.22595444295730147 | 0.13227161235914325 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g402 | BPIC2013 closed |      |      | 0.25619245927221224 | 0.9016393442622951 | 0.11768661735036985 | 0.3050930597813769 |      |      |      | 0.11768661735036812 | 0.9180327868852459 | 0.25554430438893533 | 0.11768661735036987 | 0.8708809683927371 | 0.08338937457969066 |      | 0.48986259121365855 | 0.7962340282447882 | 0.7923497267759563 |      | 0.21715119971524505 | 0.13060000858516368 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g403 | BPIC2013 closed |      |      | 0.27402928696921897 | 0.9016393442622951 | 0.12575655682582373 | 0.32727338713916393 |      |      |      | 0.12575655682582298 | 0.9234972677595629 | 0.23384800123905564 | 0.12575655682582382 | 0.8722259583053127 | 0.09011432414256892 |      | 0.5447631091229456 | 0.7962340282447882 | 0.7978142076502732 |      | 0.22595444295730147 | 0.13227161235914325 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g404 | BPIC2013 closed |      |      | 0.27402928696921897 | 0.9016393442622951 | 0.12575655682582373 | 0.32727338713916393 |      |      |      | 0.12575655682582298 | 0.9234972677595629 | 0.23384800123905564 | 0.12575655682582382 | 0.8722259583053127 | 0.09011432414256892 |      | 0.5447631091229456 | 0.7962340282447882 | 0.7978142076502732 |      | 0.22595444295730147 | 0.13227161235914325 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g405 | BPIC2013 closed |      |      | 0.27402928696921897 | 0.9016393442622951 | 0.12575655682582373 | 0.32727338713916393 |      |      |      | 0.12575655682582298 | 0.9234972677595629 | 0.23384800123905564 | 0.12575655682582382 | 0.8722259583053127 | 0.09011432414256892 |      | 0.5447631091229456 | 0.7962340282447882 | 0.7978142076502732 |      | 0.21715119971524505 | 0.13227161235914325 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g406 | BPIC2013 closed |      |      | 0.27402928696921897 | 0.9016393442622951 | 0.12575655682582373 | 0.32727338713916393 |      |      |      | 0.12575655682582298 | 0.9234972677595629 | 0.23384800123905564 | 0.12575655682582382 | 0.8722259583053127 | 0.09011432414256892 |      | 0.5447631091229456 | 0.7962340282447882 | 0.7978142076502732 |      | 0.22595444295730147 | 0.13227161235914325 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g407 | BPIC2013 closed |      |      | 0.27402928696921897 | 0.9016393442622951 | 0.12575655682582373 | 0.32727338713916393 |      |      |      | 0.12575655682582298 | 0.9234972677595629 | 0.23384800123905564 | 0.12575655682582382 | 0.8722259583053127 | 0.09011432414256892 |      | 0.5447631091229456 | 0.7962340282447882 | 0.7978142076502732 |      | 0.22595444295730147 | 0.13227161235914325 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g408 | BPIC2013 closed |      |      | 0.27402928696921897 | 0.9016393442622951 | 0.12575655682582373 | 0.32727338713916393 |      |      |      | 0.12575655682582298 | 0.9234972677595629 | 0.23384800123905564 | 0.12575655682582382 | 0.8722259583053127 | 0.09011432414256892 |      | 0.5447631091229456 | 0.7962340282447882 | 0.7978142076502732 |      | 0.22595444295730147 | 0.13227161235914325 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g409 | BPIC2013 closed |      |      | 0.27402928696921897 | 0.9016393442622951 | 0.12575655682582373 | 0.32727338713916393 |      |      |      | 0.12575655682582298 | 0.9234972677595629 | 0.23384800123905564 | 0.12575655682582382 | 0.8722259583053127 | 0.09011432414256892 |      | 0.5447631091229456 | 0.7962340282447882 | 0.7978142076502732 |      | 0.22595444295730147 | 0.13227161235914325 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g410 | BPIC2013 closed |      |      | 0.27402928696921897 | 0.9016393442622951 | 0.12575655682582373 | 0.32727338713916393 |      |      |      | 0.12575655682582298 | 0.9234972677595629 | 0.23384800123905564 | 0.12575655682582382 | 0.8722259583053127 | 0.09011432414256892 |      | 0.5447631091229456 | 0.7962340282447882 | 0.7978142076502732 |      | 0.22595444295730147 | 0.13227161235914325 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g411 | BPIC2013 closed |      |      | 0.27402928696921897 | 0.9016393442622951 | 0.12575655682582373 | 0.32727338713916393 |      |      |      | 0.12575655682582298 | 0.9234972677595629 | 0.23384800123905564 | 0.12575655682582382 | 0.8722259583053127 | 0.09011432414256892 |      | 0.5447631091229456 | 0.7962340282447882 | 0.7978142076502732 |      | 0.22595444295730147 | 0.13227161235914325 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g412 | BPIC2013 closed |      |      | 0.27402928696921897 | 0.9016393442622951 | 0.12575655682582373 | 0.32727338713916393 |      |      |      | 0.12575655682582298 | 0.9234972677595629 | 0.23384800123905564 | 0.12575655682582382 | 0.8722259583053127 | 0.09011432414256892 |      | 0.5447631091229456 | 0.7962340282447882 | 0.7978142076502732 |      | 0.22595444295730147 | 0.13227161235914325 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g413 | BPIC2013 closed |      |      | 0.27402928696921897 | 0.9016393442622951 | 0.12575655682582373 | 0.32727338713916393 |      |      |      | 0.12575655682582298 | 0.9234972677595629 | 0.23384800123905564 | 0.12575655682582382 | 0.8722259583053127 | 0.09011432414256892 |      | 0.5447631091229456 | 0.7962340282447882 | 0.7978142076502732 |      | 0.22595444295730147 | 0.13227161235914325 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g414 | BPIC2013 closed |      |      | 0.27402928696921897 | 0.9016393442622951 | 0.12575655682582373 | 0.32727338713916393 |      |      |      | 0.12575655682582298 | 0.9234972677595629 | 0.23384800123905564 | 0.12575655682582382 | 0.8722259583053127 | 0.09011432414256892 |      | 0.5447631091229456 | 0.7962340282447882 | 0.7978142076502732 |      | 0.22595444295730147 | 0.13227161235914325 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210624-052411 | setm-s2ts20210624-052411-g415 | BPIC2013 closed |      |      | 0.27402928696921897 | 0.9016393442622951 | 0.12575655682582373 | 0.32727338713916393 |      |      |      | 0.12575655682582298 | 0.9234972677595629 | 0.23384800123905564 | 0.12575655682582382 | 0.8722259583053127 | 0.09011432414256892 |      | 0.5447631091229456 | 0.7962340282447882 | 0.7978142076502732 |      | 0.22595444295730147 | 0.13227161235914325 | 0.8352387357094821 | mrun_BPIC2013_closed_setm-s2ts20210624-052411_20210624-052725.xml | cl4n018.ib0.hpc.qut.edu.au | 
