"ACTIVITY_RATIO_GOWER","TRACE_RATIO_GOWER_2","TRACE_RATIO_GOWER_3","TRACE_RATIO_GOWER_4","STRUCTURAL_SIMPLICITY_STOCHASTIC","STRUCTURAL_SIMPLICITY_ENTITY_COUNT","STRUCTURAL_SIMPLICITY_EDGE_COUNT","TRACE_GENERALIZATION_DIFF_UNIQ","EARTH_MOVERS_TRACEWISE","TRACE_OVERLAP_RATIO","ENTROPY_PRECISION_TRACEWISE","ENTROPY_FITNESS_TRACEWISE","ENTROPY_PRECISION_TRACEPROJECT","TRACE_GENERALIZATION_FLOOR_5","ENTROPY_FITNESS_TRACEPROJECT","ENTROPIC_RELEVANCE_UNIFORM","ENTROPIC_RELEVANCE_ZERO_ORDER","ENTROPIC_RELEVANCE_RESTRICTED_ZO","MODEL_STRUCTURAL_STOCHASTIC_COMPLEXITY","ALPHA_PRECISION_UNRESTRICTED_ZERO"
0,0,0,0,0.819672131147541,0.934426229508197,0.923497267759563,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,33,0
0.51160960421614,0.234022210885216,0.0827565286578902,0.0232864920281401,0.863387978142076,0.950819672131147,0.945355191256831,0.382649630127774,0.386012104909211,0.386012104909213,0.361397201440038,0.166358081768584,0.758591312011984,0.384667114996638,0.29327808479297,11.3538550207228,8.79938709022761,8.73118860096475,25,0.5
0.448262953691886,0.111942157757581,0.0702022523290752,0.0856959233359751,0.759562841530055,0.907103825136612,0.890710382513661,0.0873100201748487,0.0933624747814362,0.0933624747814391,0.748411080642678,0.26762810333598,0.794653382772925,0.540685944855414,0.423844673032246,12.1006200516747,9.92928729087541,9.78770985967033,44,0.889
0,0,0,0,0.819672131147541,0.934426229508197,0.923497267759563,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,33,0
0.617236433336467,0.243892438768857,0.0602298492137588,0.0175789312888759,0.85792349726776,0.950819672131147,0.945355191256831,0.177109616677875,0.180472091459311,0.180472091459314,0.506621904005244,0.267181735238339,0.455147073314177,0.384667114996638,0.29327808479297,11.9365132585736,9.38204532807841,9.31384683881554,26,0.199
0.518059832830241,0.139593765520031,0.0855741165783605,0.0927301974223088,0.759562841530055,0.907103825136612,0.890710382513661,0.132965030262273,0.141707464694012,0.141707464694015,0.641476379019067,0.318688177377802,0.754564794736587,0.621385339609953,0.512940659965639,11.4848714604103,9.61238676241901,9.43932038049585,44,0.845
0,0,0,0,0.814207650273224,0.934426229508197,0.923497267759563,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,34,0
0.629188886331883,0.25570845646871,0.0651692048549504,0.018588217581019,0.85792349726776,0.950819672131147,0.945355191256831,0.0849825151311365,0.0883449899125728,0.0883449899125757,0.681778991318564,0.308291084229848,0.299950996630636,0.384667114996638,0.29327808479297,12.3687752584075,9.81430732791224,9.74610883864938,26,0.091
0.448262953691886,0.111942157757581,0.0686692342101167,0.0892588129313383,0.754098360655738,0.907103825136612,0.890710382513661,0.087965030262273,0.0960349697377241,0.0960349697377269,0.875238464021954,0.31418705781577,0.812057632129088,0.583725622057835,0.480466278376591,11.8782862659829,9.92597146156521,9.7775268503157,45,0.893
0,0,0,0,0.846994535519126,0.945355191256831,0.950819672131147,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,28,0
0,0,0,0,0.819672131147541,0.934426229508197,0.923497267759563,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,33,0
0.563224973742765,0.20087848405175,0.0435254489135661,0.014098298899209,0.879781420765027,0.950819672131147,0.945355191256831,0.301109616677875,0.304472091459312,0.304472091459314,0.273351421407396,0.195027325264589,0.622656550782455,0.384667114996638,0.29327808479297,11.5267062099078,8.97223827941257,8.90403979014971,22,0.484
0.448262953691886,0.111942157757581,0.0702022523290752,0.0856959233359751,0.759562841530055,0.907103825136612,0.890710382513661,0.0873100201748487,0.0933624747814362,0.0933624747814391,0.748411080642678,0.26762810333598,0.794653382772925,0.540685944855414,0.423844673032246,12.1006200516747,9.92928729087541,9.78770985967033,44,0.889
0,0,0,0,0.819672131147541,0.934426229508197,0.923497267759563,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,33,0
0.720907450428146,0.219805104754795,0.0428046922358912,0.0127922902009402,0.85792349726776,0.950819672131147,0.945355191256831,0.382649630127774,0.386012104909211,0.386012104909213,0.458261599892546,0.166358081768584,0.987140127688283,0.384667114996638,0.29327808479297,11.0404297164573,8.48596178596206,8.4177632966992,26,0.99
0.504872209291224,0.290732820440218,0.198922675719061,0.164793641255753,0.759562841530055,0.907103825136612,0.890710382513661,0.59199462004035,0.618894418291863,0.618894418291863,0.475635683048793,0.598923372837441,0.573069463769426,0.816408876933423,0.753265968611301,7.66889590928329,6.83506600350542,6.67498533589772,44,0.713
0.427148152368357,0.123178389147048,0.0821139784230287,0.0555268096281583,0.519125683060109,0.830601092896175,0.792349726775956,0.00165501008742434,0.00434498991257248,0.00434498991257566,0.451174019640187,0.437146446472933,0.254411920952592,0.160726294552791,0.164031320017698,13.2974412423887,10.6620742620705,10.6511590137783,88,0.464
0.901998291095107,0.585491383277191,0.521176223189654,0.50987719008303,0,0,0,0.764813046402152,0.838787491593813,0.838787491593813,0.798158145402563,0.80092785045753,0.897766342438737,0.848688634835239,0.899109553828568,5.88170272039525,5.52904981756446,5.39581810470872,3086,0.894000000000002
0.482959227096974,0.161937920636062,0.0838439976014683,0.0519761711980872,0.781420765027322,0.901639344262295,0.901639344262295,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,40,0
0.271174388356804,0.117167937545184,0.102208116309914,0.0205057384050121,0,0,0,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,531,0
0.494045291327234,0.152305725504665,0.0758773139506003,0.0384316493792587,0,0,0,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,555,0
0.386039577642276,0.0864542706412947,0.0783498589890393,0.0218251083064715,0,0,0,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,705,0
0.487977218001691,0.0910308261628007,0.0406583990404631,0.021693626568538,0,0,0,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,732,0
0.526459641186389,0.126970739246851,0.0919872118324384,0.0252776202477501,0,0,0,0,0.000672494956285963,0.000672494956287828,0,0,0.024430981638953,0,0.00191804047320082,12.7295242692605,9.68793993368004,9.68793953612975,1369,0.038
0.504560753347996,0.170179326639088,0.0818526750131849,0.0454529507904668,0,0,0,0,0.000672494956286518,0.000672494956287828,0,0,0.00866825436984815,0,0.00191804047320082,12.7314919891116,9.68990765353112,9.68990725598083,728,0.005
0.372490361586756,0.0757418202818664,0.0461981575005776,0.021477815308967,0,0,0,0,0.000672494956286518,0.000672494956287828,0,0,0.0152002059557345,0,0.00191804047320082,12.7302492205127,9.68866488493223,9.68866448738193,653,0.018
0.387098135817111,0.107195833596917,0.100598852865319,0.0458027126899194,0,0,0,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,971,0
0.431518521704094,0.15221240282512,0.138138699483212,0.0421776617046533,0,0,0,0,0.000672494956286518,0.000672494956287828,0,0,0.0165674917266192,0,0.00191804047320082,12.7304261098239,9.68884177424349,9.68884137669319,709,0.015
0.483897411557104,0.115605494278827,0.0788151579715993,0.0515110977100917,0,0,0,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,1000,0
0.411252555389387,0.10890146698625,0.069413865373088,0.0295170033238268,0,0,0,0,0.000672494956286518,0.000672494956287828,0,0,0.0150670323686658,0,0.00191804047320082,12.7304930470624,9.68890871148192,9.68890831393162,1018,0.014
0.493793585071124,0.131363005512685,0.073864804188333,0.0515234232750778,0,0,0,0,0.000672494956286518,0.000672494956287828,0,0,0.0419674591295521,0,0.00191804047320082,12.7295767255564,9.68799238997594,9.68799199242565,1343,0.036
0.476276180970904,0.125273295929896,0.0918187272380449,0.0405068207978102,0,0,0,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,1824,0
0.455601938063767,0.122635903093644,0.0818610576490989,0.0339929850044874,0,0,0,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,2059,0
0.608519501328029,0.0936488957794154,0.0753354176169955,0.0332979039655292,0,0,0,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,2079,0
0.414018476820058,0.0626773352182297,0.0338975198288409,0.0199794108383789,0.513661202185792,0.781420765027322,0.759562841530055,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,89,0
0.3569357387398,0.0589448772728834,0.000173582858692702,0,0.765027322404372,0.896174863387978,0.890710382513661,0,0.000672494956284853,0.000672494956287828,0,0,0.579800401766555,0,0.00191804047320082,12.7274154751926,9.6858311396121,9.68583074206181,43,0.334
0.392782725757173,8.92206575562412e-05,0,0,0.786885245901639,0.912568306010929,0.901639344262295,0,0.000672494956284631,0.000672494956287828,0,0,0.146759551760521,0,0.00191804047320082,12.7287546728185,9.68717033723799,9.68716993968769,39,0.084
0.476613915904087,0.0166505573812746,0.000203417412530511,0,0.595628415300546,0.819672131147541,0.80327868852459,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,74,0
0.392404542050965,0.00284695007293113,0,0,0.754098360655738,0.896174863387978,0.879781420765027,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,45,0
0.567280840384002,0.156055041034743,0.0541460167172128,0.00183741648106904,0.797814207650273,0.912568306010929,0.901639344262295,0,0.000672494956284853,0.000672494956287828,0,0,0.405639062229566,0,0.00191804047320082,12.72769652429,9.68611218870949,9.68611179115919,37,0.25
0.607691413555583,0.103058287353191,0.041603314155236,0.0107019928846209,0.683060109289617,0.87431693989071,0.836065573770492,0,0.000672494956284631,0.000672494956287828,0,0,0.0910762247630576,0,0.00191804047320082,12.7292580092226,9.68767367364216,9.68767327609187,58,0.05
0.425106990925864,0.0501955198177079,0.037408685064935,0.00352159594921287,0.73224043715847,0.890710382513661,0.868852459016393,0,0.000672494956284631,0.000672494956287828,0,0,0.418405235528074,0,0.00191804047320082,12.7272405243538,9.6856561887733,9.685655791223,49,0.4
0.398215310296181,0.134074690681279,0.0673912086053428,0.0269547776987324,0.546448087431694,0.814207650273224,0.781420765027322,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,83,0
0.356155044172094,0.114985098899899,0.0109016147659061,0.00768990457343992,0.683060109289617,0.87431693989071,0.846994535519126,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,58,0
0.552541104717112,0.119958766635869,8.86350381396617e-05,0,0.699453551912568,0.87431693989071,0.846994535519126,0,0.000672494956284631,0.000672494956287828,0,0,0.265504315225224,0,0.00191804047320082,12.7279130193101,9.68632868372959,9.68632828617929,55,0.2
0.471343646008309,0.108896435513956,0.0271582935757671,0.00358214375958374,0.677595628415301,0.868852459016393,0.836065573770492,0,0.000672494956284631,0.000672494956287828,0,0,0.0523336036335249,0,0.00191804047320082,12.7294271677747,9.68784283219428,9.68784243464398,59,0.042
0.382120411077276,0,0,0,0.830601092896175,0.934426229508197,0.912568306010929,0,0.000672494956284853,0.000672494956287828,0,0,0.558379815642379,0,0.00191804047320082,12.7270220908612,9.68543775528075,9.68543735773045,31,0.501
0.488824557499206,0.129549062517657,0.0372297099441696,0.00207678321909437,0.557377049180328,0.814207650273224,0.781420765027322,0,0.000672494956284631,0.000672494956287828,0,0,0.180906172386978,0,0.00191804047320082,12.7280879701489,9.68650363456839,9.68650323701809,81,0.167
0.442159045872909,0.0865320099748087,0.0513589635804105,0.00816393542680514,0.573770491803279,0.830601092896175,0.781420765027322,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,78,0
0.473486783252893,0.0941715076216501,0.0583031224516274,0.0307661583766977,0.508196721311475,0.792349726775956,0.759562841530055,0.0206724949562878,0.0220174848688602,0.0220174848688635,0.111718176205316,0.105199169194561,0.0989981471259366,0.331540013449899,0.222898609641184,13.1921546050862,10.5298360089749,10.461613861096,90,0.062
0.390262007392207,0.0457010707035614,0.0115721905795136,0.00352159594921287,0.759562841530055,0.907103825136612,0.879781420765027,0,0.000672494956284631,0.000672494956287828,0,0,0.235320674338822,0,0.00191804047320082,12.7280879701489,9.68650363456839,9.68650323701809,44,0.167
0.333939548044084,0.207258868266832,0.0817559975513034,0.0572570996911511,0.491803278688525,0.775956284153005,0.748633879781421,0.166327505043712,0.166999999999997,0.167,0,0,0.188732665985122,0.331540013449899,0.21818564381504,12.1845364318577,9.53465986147208,9.4672266312109,93,0.167
0.410276626691835,0.00127585540305432,0.000129153912717786,2.85534806692931e-05,0.814207650273224,0.934426229508197,0.901639344262295,0,0.000672494956284631,0.000672494956287828,0,0,0.238747211082259,0,0.00191804047320082,12.7282384966826,9.68665416110215,9.68665376355185,34,0.143
0.311101606910763,0.066147654780943,0.0220923638336169,0.0068671121009651,0.775956284153005,0.918032786885246,0.879781420765027,0,0.000672494956284631,0.000672494956287828,0,0,0.261245489080356,0,0.00191804047320082,12.7282384966826,9.68665416110215,9.68665376355185,41,0.143
0.4830233521404,0.0829637824348121,0,0,0.639344262295082,0.846994535519126,0.814207650273224,0,0.000672494956284853,0.000672494956287828,0,0,0.431010305144818,0,0.00191804047320082,12.7274539922103,9.68586965662982,9.68586925907953,66,0.321
0.225923055161863,0.0545062812632411,0.0222340369391035,0.00261003137774199,0.46448087431694,0.775956284153005,0.726775956284153,0,0.000672494956284631,0.000672494956287828,0,0,0.268750373531953,0,0.00191804047320082,12.7270259716869,9.68544163610648,9.68544123855618,98,0.499
0.438786391444666,0.098907881260921,0.141680886865313,0.129408774175762,0.568306010928962,0.819672131147541,0.781420765027322,0.0116550100874243,0.0136724949562848,0.0136724949562878,0.21276515717097,0.155916306034853,0.188926545809386,0.395427034297243,0.292363921354404,13.3901637171884,10.9904706034752,10.9043979687392,79,0.116
0.442668442506138,0.0922102600008619,0.000148114789063529,0,0.699453551912568,0.879781420765027,0.846994535519126,0,0.000672494956284853,0.000672494956287828,0,0,0.210889919323041,0,0.00191804047320082,12.7282384966826,9.68665416110215,9.68665376355185,55,0.143
0.506308356301179,0.137076540479709,0.0949739206004289,0.0582090220861204,0.453551912568306,0.765027322404372,0.726775956284153,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,100,0
0.610393340888222,0,0,0,0.841530054644809,0.945355191256831,0.912568306010929,0,0.000672494956284853,0.000672494956287828,0,0,0.271782221599798,0,0.00191804047320082,12.7283690192462,9.68678468366577,9.68678428611548,29,0.125
0.482959227096974,0.0363812101295186,0.0115721905795136,0.00352159594921287,0.759562841530055,0.912568306010929,0.868852459016393,0,0.000672494956284631,0.000672494956287828,0,0,0.402939175945016,0,0.00191804047320082,12.7273031399586,9.68571880437814,9.68571840682784,44,0.375
0.637245635931981,0.119304606976573,0.0136804408037297,0.00104744178987771,0.46448087431694,0.781420765027322,0.726775956284153,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,98,0
0.412685860217504,0.11216387917216,0.0244392857874868,0.00504781098174707,0.530054644808743,0.792349726775956,0.759562841530055,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,86,0
0.310881476509448,0.00127585540305432,0.000129153912717786,2.85534806692931e-05,0.715846994535519,0.890710382513661,0.846994535519126,0,0.000672494956284631,0.000672494956287828,0,0,0.228329627082619,0,0.00191804047320082,12.7283690192462,9.68678468366577,9.68678428611548,52,0.125
0.507823886401258,0,0,0,0.797814207650273,0.92896174863388,0.890710382513661,0,0.000672494956284631,0.000672494956287828,0,0,0.35668098469864,0,0.00191804047320082,12.72769652429,9.68611218870949,9.68611179115919,37,0.25
0.407422941862836,0.0945670426098921,0.0399158816088792,0.0225642694555791,0.147540983606557,0.633879781420765,0.584699453551913,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,156,0
0.372161524086264,0.0854155714710057,0.000129153912717786,2.85534806692931e-05,0.66120218579235,0.868852459016393,0.825136612021858,0,0.000672494956284631,0.000672494956287828,0,0,0.201939660749584,0,0.00191804047320082,12.7283690192462,9.68678468366577,9.68678428611548,62,0.125
0.317072964758842,0.0874091591695996,0.000129153912717786,2.85534806692931e-05,0.46448087431694,0.775956284153005,0.726775956284153,0,0.000672494956284631,0.000672494956287828,0,0,0.220234740306161,0,0.00191804047320082,12.7283690192462,9.68678468366577,9.68678428611548,98,0.125
0.35986688141508,0.0931267514438502,0.0585196210434625,0.0276884266824384,0.371584699453552,0.737704918032787,0.683060109289617,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,115,0
0.287450260284842,0.0805491027658801,0.00262877886962509,0,0.502732240437158,0.786885245901639,0.748633879781421,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,91,0
0.482695276854101,0,0,0,0.693989071038251,0.890710382513661,0.836065573770492,0,0.000672494956284631,0.000672494956287828,0,0,0.194740545841936,0,0.00191804047320082,12.7285289814723,9.6869446458918,9.6869442483415,56,0.106
0.262339036341562,0.0023197370964624,0,0,0.650273224043716,0.85792349726776,0.814207650273224,0,0.000672494956284853,0.000672494956287828,0,0,0.209046591454393,0,0.00191804047320082,12.7284755621935,9.68689122661305,9.68689082906276,64,0.112
0.41809268300926,0.000410415024758735,0,0,0.546448087431694,0.819672131147541,0.759562841530055,0,0.000672494956284631,0.000672494956287828,0,0,0.0644681133784874,0,0.00191804047320082,12.7298558361813,9.68827150060088,9.68827110305058,83,0.027
0.506778298821139,0.130742414613255,0.0195105915737581,0.0170660813674203,0.633879781420765,0.85792349726776,0.814207650273224,0,0.000672494956284631,0.000672494956287828,0,0,0.198392585769603,0,0.00191804047320082,12.7284842636432,9.68689992806276,9.68689953051246,67,0.111
0.643873290919701,0.0675508334285148,0.0448176869151979,0.0052933989111606,0.655737704918033,0.868852459016393,0.814207650273224,0,0.000672494956284631,0.000672494956287828,0,0,0.0699274761879178,0,0.00191804047320082,12.7298205521061,9.68823621652563,9.68823581897533,63,0.028
0.280567935438396,0.148334997303577,0.110007781502838,0.0862516161347028,0.475409836065574,0.797814207650273,0.726775956284153,0,0.000672494956284631,0.000672494956287828,0,0,0.205796452747753,0,0.00191804047320082,12.7284755621935,9.68689122661305,9.68689082906276,96,0.112
0.426034049676893,0.129733871224256,0.0913047917891093,0.0133327273002742,0.590163934426229,0.830601092896175,0.781420765027322,0,0.000672494956284631,0.000672494956287828,0,0,0.265686170396799,0,0.00191804047320082,12.7279130193101,9.68632868372959,9.68632828617929,75,0.2
0.470321999928702,0.0219960283289106,0,0,0.508196721311475,0.797814207650273,0.737704918032787,0,0.000672494956284631,0.000672494956287828,0,0,0.188644033207711,0,0.00191804047320082,12.7285855142663,9.68700117868587,9.68700078113558,90,0.1
0.44325274673016,0.125979267429595,0.0542434544583875,0.0813485704788129,0.590163934426229,0.846994535519126,0.781420765027322,0,0.000672494956284631,0.000672494956287828,0,0,0.177296504230164,0,0.00191804047320082,12.7283690192462,9.68678468366577,9.68678428611548,75,0.125
0.224360232285454,0.00277885173013725,0.000813669650122049,4.17594654788411e-05,0.595628415300546,0.841530054644809,0.781420765027322,0,0.000672494956284631,0.000672494956287828,0,0,0.219434089534241,0,0.00191804047320082,12.7279130193101,9.68632868372959,9.68632828617929,74,0.2
0.475471038848573,0.126585673894397,0.0461800121817206,0.0238938780927668,0.426229508196721,0.759562841530055,0.704918032786885,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,105,0
0.388591784093286,0.0957087314580786,0.0486179853303691,0.0381950022344615,0,0.398907103825137,0.300546448087432,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,251,0
0.350943365896259,0.11503562734877,0.0433201263852512,0.0222033434540874,0.0109289617486339,0.590163934426229,0.475409836065574,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,181,0
0.57659751138232,0.180284062611017,0.0733300757088623,0.0139959778783308,0.349726775956284,0.721311475409836,0.672131147540984,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,119,0
0.37129135743778,0,0,0,0.672131147540984,0.87431693989071,0.825136612021858,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,60,0
0.51407627282911,0.215093659185855,0.109312887470671,0.0429712949003648,0.262295081967213,0.688524590163934,0.617486338797814,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,135,0
0.507702866958704,0.158398379870754,0,0,0.590163934426229,0.836065573770492,0.781420765027322,0.0903275050437122,0.091672494956285,0.0916724949562878,0.0234952949155838,0.0148937970712884,0.411769689141023,0.331540013449899,0.220010614772451,12.4741444090568,9.8241418457864,9.75633967766947,75,0.273
0.52523730462096,0.0635992849385424,0.0187496162590044,0.00920116704359466,0.459016393442623,0.781420765027322,0.715846994535519,0,0.000672494956284631,0.000672494956287828,0,0,0.303895222494077,0,0.00191804047320082,12.7280045200159,9.68642018443542,9.68641978688512,99,0.182
0.314441727535995,0.019822819865188,0.00217343857159426,2.85534806692931e-05,0.519125683060109,0.80327868852459,0.748633879781421,0,0.000672494956284631,0.000672494956287828,0,0,0.210896704787712,0,0.00191804047320082,12.7280045200159,9.68642018443542,9.68641978688512,88,0.182
0.420108881223101,0,0,0,0.491803278688525,0.786885245901639,0.726775956284153,0,0.000672494956284853,0.000672494956287828,0,0,0.238018317867992,0,0.00191804047320082,12.7281665967472,9.68658226116676,9.68658186361647,93,0.154
0.542676679677241,0.238919637164579,0.182981490545133,0.119826430049558,0.551912568306011,0.830601092896175,0.759562841530055,0.0123275050437122,0.0136724949562848,0.0136724949562878,0.0680617517615186,0.0673557675533509,0.184672424395865,0.331540013449899,0.220010614772451,13.4049274215625,10.7549248582921,10.6871226901752,82,0.189
0.500992054569418,0.0981861921182225,0.0855489631933887,0.0477788272814961,0.0983606557377049,0.601092896174863,0.540983606557377,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,165,0
0.495543537503655,0.0535000720577557,0.0227577983086764,0.0040233461986639,0.087431693989071,0.601092896174863,0.530054644808743,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,167,0
0.322950105570265,0.077581061721482,0,0,0.513661202185792,0.80327868852459,0.737704918032787,0,0.000672494956284631,0.000672494956287828,0,0,0.123408984274913,0,0.00191804047320082,12.7288390917035,9.68725475612305,9.68725435857275,89,0.077
0.406786663968541,0.00127585540305432,0.000129153912717786,2.85534806692931e-05,0.672131147540984,0.879781420765027,0.814207650273224,0,0.000672494956284853,0.000672494956287828,0,0,0.425063389291418,0,0.00191804047320082,12.7272776067708,9.68569327119037,9.68569287364008,60,0.385
0.541693890734968,0.130573831183452,0.0994918355446369,0.0506814089580905,0.371584699453552,0.743169398907104,0.66120218579235,0.0530174848688635,0.055034969737724,0.055034969737727,0.121214064188034,0.106059886313417,0.10147423296748,0.0638870208473436,0.0913950225142584,12.5876182020414,9.81205472789742,9.8087120792602,115,0.06
0.345370052772876,0.0567961134952846,0.0397738557142965,0.022222187231358,0.207650273224044,0.666666666666667,0.573770491803279,0,0.000672494956284631,0.000672494956287828,0,0,0.143381509718005,0,0.00191804047320082,12.7288020092864,9.68721767370597,9.68721727615568,145,0.08
0.388411885614033,0.0455020497098308,0.000939412003361218,0,0.431693989071038,0.770491803278688,0.693989071038251,0,0.000672494956284631,0.000672494956287828,0,0,0.113623095693234,0,0.00191804047320082,12.72868773558,9.68710339999956,9.68710300244926,104,0.09
0.368043592141517,0.213307405223869,0.0842636144614731,0.0369437853677097,0.524590163934426,0.819672131147541,0.737704918032787,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,87,0
0.361217010797766,0.178183664596552,0.0403517823365718,0.013364907985824,0.377049180327869,0.748633879781421,0.672131147540984,0,0.000672494956284631,0.000672494956287828,0,0,0.0891558793848475,0,0.00191804047320082,12.72868773558,9.68710339999956,9.68710300244926,114,0.09
0.435829035553792,0.0823009338494586,0.0426224196340517,0.0078562917327732,0,0.53551912568306,0.420765027322404,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,200,0
0.354202576754557,0.00616885906369766,0.000555209878906813,0.000132871026523588,0.502732240437158,0.80327868852459,0.726775956284153,0,0.000672494956284631,0.000672494956287828,0,0,0.311743532849902,0,0.00191804047320082,12.7275693999965,9.68598506441602,9.68598466686572,91,0.285
0.394709707176243,0.101219442699085,0.0881367375480119,0.0273622936466951,0,0.573770491803279,0.46448087431694,0,0.000672494956284631,0.000672494956287828,0,0,0.0176039967450375,0,0.00191804047320082,12.7303634942191,9.68877915863865,9.68877876108835,186,0.016
0.466173649010013,0.162427893357404,0.0928696492462427,0.0497220244997015,0.131147540983607,0.650273224043716,0.540983606557377,0.216655010087424,0.217999999999998,0.218,0.0354482458729802,0.037524225132175,0.177860760852649,0.347007397444519,0.243443781627499,12.0576128740637,9.41213079927815,9.34213908102003,159,0.218
0.535061714385679,0.161765174310453,0.0956406165429056,0.0512141677480505,0.0601092896174863,0.60655737704918,0.508196721311475,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,172,0
0.289797683621109,0.0754176660306161,0.0149982598739615,0,0,0.508196721311475,0.398907103825137,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,211,0
0.424341944239446,0.213467700707874,0.0978314150465689,0.0286725911514178,0.14207650273224,0.655737704918033,0.551912568306011,0.0147948890383322,0.0154673839946168,0.01546738399462,0,0,0.0805447418308634,0.01546738399462,0.027418493177036,12.754624652555,9.7175608054594,9.7173717602092,157,0.063
0.565549027010147,0.13931300980391,0.0141736843760494,0.00359815373298151,0,0.551912568306011,0.431693989071038,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,196,0
0.420179526686159,0.188583095914189,0.0926505983613326,0.0292165664330228,0,0.344262295081967,0.191256830601093,0,0,0,0,0,0,0,0,12.7214177465012,9.67995940380562,9.67995940380562,285,0
0.392529857070966,0.029926057430686,0.0108574237867117,0.023834309246336,0.278688524590164,0.710382513661202,0.595628415300546,0,0.000672494956284631,0.000672494956287828,0,0,0.253901666387889,0,0.00191804047320082,12.7278703139016,9.68628597832117,9.68628558077088,132,0.209
0.36995486748232,0.156344270763845,0.0309613441422882,0.074044981804374,0.0163934426229508,0.601092896174863,0.475409836065574,0.00134498991257566,0.00201748486886022,0.00201748486886348,0,0,0.0798409429338986,0,0.00499240600881565,12.7313086922077,9.67740832378639,9.67692185969349,180,0.072
0.439883656935354,0.0683108183942868,0.042029044197442,0.0101731283884693,0.0710382513661202,0.622950819672131,0.497267759562842,0.0532925353059852,0.0613624747814362,0.0613624747814391,0.434722744929355,0.656768038852955,0.105239138449191,0.617350369872226,0.511379329177121,11.9475070994687,10.3547002804338,10.1418478813969,170,0.086
0.541528301023487,0.114465824512546,0.0120943752449592,0.00686711210096511,0.191256830601093,0.672131147540984,0.551912568306011,0,0.000672494956284631,0.000672494956287828,0,0,0.221130081737122,0,0.00191804047320082,12.7279130193101,9.68632868372959,9.68632828617929,148,0.2
0.468458599865366,0.128004020116512,0.0752794478093555,0.0324246647015094,0,0.524590163934426,0.366120218579235,0,0.000672494956284631,0.000672494956287828,0,0,0.0432890660175546,0,0.00191804047320082,12.7293820338165,9.68779769823607,9.68779730068577,214,0.044
