Artifact Creator | Model Run | Log | TRACE_RATIO_GOWER_2 | EVENT_RATIO_GOWER | LOG_EVENT_COUNT | ALPHA_PRECISION_UNRESTRICTED_1_PCT | ENTROPIC_RELEVANCE_ZERO_ORDER | ENTROPY_PRECISION | ENTROPY_PRECISION_TRACEWISE | LOG_TRACE_COUNT | EARTH_MOVERS_LIGHT_COVERAGE | STRUCTURAL_SIMPLICITY_STOCHASTIC | MODEL_EDGE_COUNT | TRACE_RATIO_GOWER_3 | ALPHA_PRECISION_UNRESTRICTED_ZERO | STRUCTURAL_SIMPLICITY_ENTITY_COUNT | TRACE_GENERALIZATION_FLOOR_1 | TRACE_GENERALIZATION_FLOOR_5 | ENTROPIC_RELEVANCE_UNIFORM | TRACE_GENERALIZATION_FLOOR_10 | TRACE_PROBMASS_OVERLAP | TRACE_RATIO_GOWER_4 | ENTROPY_FITNESS_TRACEPROJECT | ENTROPIC_RELEVANCE_RESTRICTED_ZO | ENTROPY_PRECISION_TRACEPROJECT | EARTH_MOVERS_TRACEWISE | TRACE_OVERLAP_RATIO | STRUCTURAL_SIMPLICITY_EDGE_COUNT | TRACE_GENERALIZATION_DIFF_UNIQ | ENTROPY_RECALL | ALPHA_PRECISION_RESTRICTED_1_PCT | ENTROPY_FITNESS_TRACEWISE | MODEL_STRUCTURAL_STOCHASTIC_COMPLEXITY | MODEL_ENTITY_COUNT | Run file | Machine | 
predef-aplh-fodina | predef-aplh-fodina | BPIC2013 closed | 0.0 | 0.0 | 6660 | 0.0 | 9.679959403805617 |      | 0.0 | 1487 |      | 0.819672131147541 | 14.0 | 0.0 | 0.0 | 0.9344262295081968 |      | 0.0 | 12.721417746501238 |      |      | 0.0 | -0.0 | 9.679959403805617 | 0.0 | 0.0 | 0.0 | 0.9234972677595629 | 0.0 |      | 0.0 | 0.0 | 33.0 | 12.0 | mrun_BPIC2013_closed_predef-aplh-fodina_20230222-122942.xml | cl5n018 | 
predef-aplh-inductive | predef-aplh-inductive | BPIC2013 closed | 0.2340222108852159 | 0.5116096042161402 | 6660 | 0.0 | 8.799387090227611 |      | 0.36139720144003773 | 1487 |      | 0.8633879781420765 | 10.0 | 0.08275652865789017 | 0.5 | 0.9508196721311475 |      | 0.3846671149966375 | 11.35385502072284 |      |      | 0.023286492028140135 | 0.2932780847929701 | 8.731188600964748 | 0.7585913120119843 | 0.38601210490921145 | 0.38601210490921317 | 0.9453551912568307 | 0.38264963012777403 |      | 0.0 | 0.16635808176858446 | 25.0 | 9.0 | mrun_BPIC2013_closed_predef-aplh-inductive_20230222-122932.xml | cl5n018 | 
predef-aplh-split | predef-aplh-split | BPIC2013 closed | 0.11194215775758094 | 0.4482629536918861 | 6660 | 0.0 | 9.929287290875413 |      | 0.7484110806426781 | 1487 |      | 0.7595628415300546 | 20.0 | 0.07020225232907519 | 0.8890000000000003 | 0.907103825136612 |      | 0.5406859448554135 | 12.100620051674717 |      |      | 0.08569592333597514 | 0.42384467303224604 | 9.787709859670334 | 0.7946533827729245 | 0.09336247478143622 | 0.09336247478143912 | 0.8907103825136612 | 0.0873100201748487 |      | 0.0 | 0.2676281033359796 | 44.0 | 17.0 | mrun_BPIC2013_closed_predef-aplh-split_20230222-122942.xml | cl5n018 | 
predef-aprh-fodina | predef-aprh-fodina | BPIC2013 closed | 0.0 | 0.0 | 6660 | 0.0 | 9.679959403805617 |      | 0.0 | 1487 |      | 0.819672131147541 | 14.0 | 0.0 | 0.0 | 0.9344262295081968 |      | 0.0 | 12.721417746501238 |      |      | 0.0 | -0.0 | 9.679959403805617 | 0.0 | 0.0 | 0.0 | 0.9234972677595629 | 0.0 |      | 0.0 | 0.0 | 33.0 | 12.0 | mrun_BPIC2013_closed_predef-aprh-fodina_20230222-122935.xml | cl5n018 | 
predef-aprh-inductive | predef-aprh-inductive | BPIC2013 closed | 0.24389243876885694 | 0.6172364333364668 | 6660 | 0.0 | 9.382045328078405 |      | 0.5066219040052438 | 1487 |      | 0.8579234972677596 | 10.0 | 0.06022984921375882 | 0.199 | 0.9508196721311475 |      | 0.3846671149966375 | 11.936513258573635 |      |      | 0.017578931288875877 | 0.2932780847929701 | 9.313846838815541 | 0.45514707331417686 | 0.1804720914593113 | 0.18047209145931406 | 0.9453551912568307 | 0.17710961667787492 |      | 0.0 | 0.26718173523833905 | 26.0 | 9.0 | mrun_BPIC2013_closed_predef-aprh-inductive_20230222-122942.xml | cl5n018 | 
predef-aprh-split | predef-aprh-split | BPIC2013 closed | 0.139593765520031 | 0.5180598328302413 | 6660 | 0.0 | 9.61238676241901 |      | 0.6414763790190672 | 1487 |      | 0.7595628415300546 | 20.0 | 0.08557411657836055 | 0.8450000000000002 | 0.907103825136612 |      | 0.6213853396099529 | 11.484871460410297 |      |      | 0.09273019742230877 | 0.5129406599656386 | 9.43932038049585 | 0.7545647947365871 | 0.14170746469401208 | 0.1417074646940148 | 0.8907103825136612 | 0.13296503026227302 |      | 0.0 | 0.3186881773778019 | 44.0 | 17.0 | mrun_BPIC2013_closed_predef-aprh-split_20230222-122936.xml | cl5n018 | 
predef-bce-fodina | predef-bce-fodina | BPIC2013 closed | 0.0 | 0.0 | 6660 | 0.0 | 9.679959403805617 |      | 0.0 | 1487 |      | 0.8142076502732241 | 14.0 | 0.0 | 0.0 | 0.9344262295081968 |      | 0.0 | 12.721417746501238 |      |      | 0.0 | -0.0 | 9.679959403805617 | 0.0 | 0.0 | 0.0 | 0.9234972677595629 | 0.0 |      | 0.0 | 0.0 | 34.0 | 12.0 | mrun_BPIC2013_closed_predef-bce-fodina_20230222-122937.xml | cl5n018 | 
predef-bce-inductive | predef-bce-inductive | BPIC2013 closed | 0.2557084564687105 | 0.6291888863318827 | 6660 | 0.0 | 9.814307327912244 |      | 0.6817789913185642 | 1487 |      | 0.8579234972677596 | 10.0 | 0.06516920485495035 | 0.09100000000000001 | 0.9508196721311475 |      | 0.3846671149966375 | 12.368775258407474 |      |      | 0.018588217581019046 | 0.2932780847929701 | 9.746108838649382 | 0.29995099663063557 | 0.08834498991257278 | 0.08834498991257568 | 0.9453551912568307 | 0.08498251513113653 |      | 0.0 | 0.3082910842298476 | 26.0 | 9.0 | mrun_BPIC2013_closed_predef-bce-inductive_20230222-122937.xml | cl5n018 | 
predef-bce-split | predef-bce-split | BPIC2013 closed | 0.11194215775758096 | 0.4482629536918861 | 6660 | 0.0 | 9.925971461565206 |      | 0.8752384640219539 | 1487 |      | 0.7540983606557377 | 20.0 | 0.06866923421011666 | 0.8930000000000002 | 0.907103825136612 |      | 0.5837256220578345 | 11.87828626598293 |      |      | 0.08925881293133833 | 0.4804662783765907 | 9.777526850315704 | 0.8120576321290878 | 0.09603496973772407 | 0.09603496973772695 | 0.8907103825136612 | 0.08796503026227304 |      | 0.0 | 0.3141870578157705 | 45.0 | 17.0 | mrun_BPIC2013_closed_predef-bce-split_20230222-122938.xml | cl5n018 | 
predef-fe-alphacl | predef-fe-alphacl | BPIC2013 closed | 0.0 | 0.0 | 6660 | 0.0 | 9.679959403805617 |      | 0.0 | 1487 |      | 0.8469945355191257 | 9.0 | 0.0 | 0.0 | 0.9453551912568307 |      | 0.0 | 12.721417746501238 |      |      | 0.0 | -0.0 | 9.679959403805617 | -0.0 | 0.0 | 0.0 | 0.9508196721311475 | 0.0 |      | 0.0 | 0.0 | 28.0 | 10.0 | mrun_BPIC2013_closed_predef-fe-alphacl_20230222-122938.xml | cl5n018 | 
predef-fe-fodina | predef-fe-fodina | BPIC2013 closed | 0.0 | 0.0 | 6660 | 0.0 | 9.679959403805617 |      | 0.0 | 1487 |      | 0.819672131147541 | 14.0 | 0.0 | 0.0 | 0.9344262295081968 |      | 0.0 | 12.721417746501238 |      |      | 0.0 | -0.0 | 9.679959403805617 | 0.0 | 0.0 | 0.0 | 0.9234972677595629 | 0.0 |      | 0.0 | 0.0 | 33.0 | 12.0 | mrun_BPIC2013_closed_predef-fe-fodina_20230222-122938.xml | cl5n018 | 
predef-fe-inductive | predef-fe-inductive | BPIC2013 closed | 0.20087848405174968 | 0.5632249737427648 | 6660 | 0.0 | 8.972238279412572 |      | 0.2733514214073957 | 1487 |      | 0.8797814207650273 | 10.0 | 0.04352544891356614 | 0.484 | 0.9508196721311475 |      | 0.3846671149966375 | 11.526706209907802 |      |      | 0.014098298899208989 | 0.2932780847929701 | 8.904039790149707 | 0.6226565507824554 | 0.3044720914593122 | 0.30447209145931403 | 0.9453551912568307 | 0.3011096166778749 |      | 0.0 | 0.19502732526458913 | 22.0 | 9.0 | mrun_BPIC2013_closed_predef-fe-inductive_20230222-122939.xml | cl5n018 | 
predef-fe-split | predef-fe-split | BPIC2013 closed | 0.11194215775758094 | 0.4482629536918861 | 6660 | 0.0 | 9.929287290875413 |      | 0.7484110806426781 | 1487 |      | 0.7595628415300546 | 20.0 | 0.07020225232907519 | 0.8890000000000003 | 0.907103825136612 |      | 0.5406859448554135 | 12.100620051674717 |      |      | 0.08569592333597514 | 0.42384467303224604 | 9.787709859670334 | 0.7946533827729245 | 0.09336247478143622 | 0.09336247478143912 | 0.8907103825136612 | 0.0873100201748487 |      | 0.0 | 0.2676281033359796 | 44.0 | 17.0 | mrun_BPIC2013_closed_predef-fe-split_20230222-122939.xml | cl5n018 | 
predef-msaprh-fodina | predef-msaprh-fodina | BPIC2013 closed | 0.0 | 0.0 | 6660 | 0.0 | 9.679959403805617 |      | 0.0 | 1487 |      | 0.819672131147541 | 14.0 | 0.0 | 0.0 | 0.9344262295081968 |      | 0.0 | 12.721417746501238 |      |      | 0.0 | -0.0 | 9.679959403805617 | 0.0 | 0.0 | 0.0 | 0.9234972677595629 | 0.0 |      | 0.0 | 0.0 | 33.0 | 12.0 | mrun_BPIC2013_closed_predef-msaprh-fodina_20230222-122940.xml | cl5n018 | 
predef-msaprh-inductive | predef-msaprh-inductive | BPIC2013 closed | 0.2198051047547946 | 0.7209074504281461 | 6660 | 0.0 | 8.485961785962065 |      | 0.45826159989254606 | 1487 |      | 0.8579234972677596 | 10.0 | 0.04280469223589121 | 0.9900000000000001 | 0.9508196721311475 |      | 0.3846671149966375 | 11.04042971645729 |      |      | 0.012792290200940226 | 0.2932780847929701 | 8.4177632966992 | 0.9871401276882826 | 0.38601210490921145 | 0.38601210490921317 | 0.9453551912568307 | 0.38264963012777403 |      | 0.0 | 0.16635808176858446 | 26.0 | 9.0 | mrun_BPIC2013_closed_predef-msaprh-inductive_20230222-122940.xml | cl5n018 | 
predef-msaprh-split | predef-msaprh-split | BPIC2013 closed | 0.2907328204402185 | 0.5048722092912243 | 6660 | 0.0 | 6.835066003505419 |      | 0.4756356830487931 | 1487 |      | 0.7595628415300546 | 20.0 | 0.1989226757190614 | 0.7130000000000002 | 0.907103825136612 |      | 0.816408876933423 | 7.668895909283288 |      |      | 0.16479364125575255 | 0.7532659686113015 | 6.674985335897719 | 0.5730694637694257 | 0.6188944182918628 | 0.6188944182918626 | 0.8907103825136612 | 0.5919946200403495 |      | 0.0 | 0.5989233728374415 | 44.0 | 17.0 | mrun_BPIC2013_closed_predef-msaprh-split_20230222-122940.xml | cl5n018 | 
predef-rssmt | predef-rssmt | BPIC2013 closed | 0.12317838914704791 | 0.42714815236835724 | 6660 | 0.0 | 10.662074262070456 |      | 0.45117401964018705 | 1487 |      | 0.5191256830601093 | 38.0 | 0.08211397842302874 | 0.464 | 0.8306010928961749 |      | 0.16072629455279086 | 13.297441242388746 |      |      | 0.05552680962815832 | 0.1640313200176976 | 10.651159013778273 | 0.2544119209525924 | 0.004344989912572483 | 0.004344989912575656 | 0.7923497267759563 | 0.0016550100874243446 |      | 0.0 | 0.4371464464729335 | 88.0 | 31.0 | mrun_BPIC2013_closed_predef-rssmt_20230222-122942.xml | cl5n018 | 
predef-tph09 | predef-tph09 | BPIC2013 closed | 0.5854913832771914 | 0.9019982910951069 | 6660 | 0.0 | 5.529049817564458 |      | 0.7981581454025635 | 1487 |      | 0.0 | 1588.0 | 0.5211762231896536 | 0.8940000000000017 | 0.0 |      | 0.8486886348352387 | 5.881702720395253 |      |      | 0.5098771900830299 | 0.8991095538285683 | 5.3958181047087175 | 0.8977663424387369 | 0.8387874915938133 | 0.838787491593813 | 0.0 | 0.764813046402152 |      | 0.0 | 0.8009278504575298 | 3086.0 | 1421.0 | mrun_BPIC2013_closed_predef-tph09_20230222-122943.xml | cl5n018 | 
rando-s2 | rando-s2m1 | BPIC2013 closed | 0.16193792063606213 | 0.48295922709697386 |      | 0.0 | 9.679959403805617 |      | 0.0 |      |      | 0.7814207650273224 | 18.0 | 0.08384399760146825 | 0.0 | 0.9016393442622951 |      | 0.0 | 12.721417746501238 |      |      | 0.05197617119808716 | -0.0 | 9.679959403805617 | -0.0 | 0.0 | 0.0 | 0.9016393442622951 | 0.0 |      | 0.0 | 0.0 | 40.0 | 18.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m2 | BPIC2013 closed | 0.11716793754518381 | 0.2711743883568042 |      | 0.0 | 9.679959403805617 |      | 0.0 |      |      | 0.0 | 284.0 | 0.10220811630991443 | 0.0 | 0.0 |      | 0.0 | 12.721417746501238 |      |      | 0.02050573840501209 | -0.0 | 9.679959403805617 | -0.0 | 0.0 | 0.0 | 0.0 | 0.0 |      | 0.0 | 0.0 | 531.0 | 227.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m3 | BPIC2013 closed | 0.1523057255046646 | 0.4940452913272339 |      | 0.0 | 9.679959403805617 |      | 0.0 |      |      | 0.0 | 294.0 | 0.07587731395060025 | 0.0 | 0.0 |      | 0.0 | 12.721417746501238 |      |      | 0.03843164937925866 | -0.0 | 9.679959403805617 | -0.0 | 0.0 | 0.0 | 0.0 | 0.0 |      | 0.0 | 0.0 | 555.0 | 235.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m4 | BPIC2013 closed | 0.0864542706412947 | 0.38603957764227603 |      | 0.0 | 9.679959403805617 |      | 0.0 |      |      | 0.0 | 380.0 | 0.07834985898903926 | 0.0 | 0.0 |      | 0.0 | 12.721417746501238 |      |      | 0.021825108306471504 | -0.0 | 9.679959403805617 | -0.0 | 0.0 | 0.0 | 0.0 | 0.0 |      | 0.0 | 0.0 | 705.0 | 294.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m5 | BPIC2013 closed | 0.09103082616280067 | 0.4879772180016908 |      | 0.0 | 9.679959403805617 |      | 0.0 |      |      | 0.0 | 394.0 | 0.04065839904046311 | 0.0 | 0.0 |      | 0.0 | 12.721417746501238 |      |      | 0.021693626568538023 | -0.0 | 9.679959403805617 | -0.0 | 0.0 | 0.0 | 0.0 | 0.0 |      | 0.0 | 0.0 | 732.0 | 311.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m6 | BPIC2013 closed | 0.1269707392468508 | 0.5264596411863894 |      | 0.0 | 9.687939933680044 |      | -0.0 |      |      | 0.0 | 732.0 | 0.09198721183243835 | 0.038 | 0.0 |      | 0.0 | 12.72952426926051 |      |      | 0.025277620247750075 | 0.0019180404732008223 | 9.687939536129749 | 0.024430981638953013 | 6.724949562859628E-4 | 6.724949562878278E-4 | 0.0 | 0.0 |      | 0.0 | -0.0 | 1369.0 | 577.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m7 | BPIC2013 closed | 0.17017932663908808 | 0.5045607533479959 |      | 0.0 | 9.689907653531124 |      | -0.0 |      |      | 0.0 | 388.0 | 0.08185267501318486 | 0.005 | 0.0 |      | 0.0 | 12.73149198911159 |      |      | 0.04545295079046683 | 0.0019180404732008223 | 9.689907255980827 | 0.00866825436984815 | 6.724949562865179E-4 | 6.724949562878278E-4 | 0.0 | 0.0 |      | 0.0 | -0.0 | 728.0 | 314.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m8 | BPIC2013 closed | 0.07574182028186643 | 0.3724903615867562 |      | 0.0 | 9.688664884932232 |      | -0.0 |      |      | 0.0 | 354.0 | 0.046198157500577604 | 0.018000000000000002 | 0.0 |      | 0.0 | 12.730249220512695 |      |      | 0.021477815308967026 | 0.0019180404732008223 | 9.688664487381935 | 0.015200205955734543 | 6.724949562865179E-4 | 6.724949562878278E-4 | 0.0 | 0.0 |      | 0.0 | -0.0 | 653.0 | 273.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m9 | BPIC2013 closed | 0.10719583359691662 | 0.38709813581711144 |      | 0.0 | 9.679959403805617 |      | 0.0 |      |      | 0.0 | 516.0 | 0.10059885286531876 | 0.0 | 0.0 |      | 0.0 | 12.721417746501238 |      |      | 0.0458027126899194 | -0.0 | 9.679959403805617 | -0.0 | 0.0 | 0.0 | 0.0 | 0.0 |      | 0.0 | 0.0 | 971.0 | 419.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m10 | BPIC2013 closed | 0.15221240282511952 | 0.4315185217040943 |      | 0.0 | 9.688841774243485 |      | -0.0 |      |      | 0.0 | 388.0 | 0.13813869948321247 | 0.015 | 0.0 |      | 0.0 | 12.730426109823949 |      |      | 0.042177661704653334 | 0.0019180404732008223 | 9.688841376693189 | 0.016567491726619185 | 6.724949562865179E-4 | 6.724949562878278E-4 | 0.0 | 0.0 |      | 0.0 | -0.0 | 709.0 | 296.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m11 | BPIC2013 closed | 0.11560549427882691 | 0.48389741155710375 |      | 0.0 | 9.679959403805617 |      | 0.0 |      |      | 0.0 | 536.0 | 0.0788151579715993 | 0.0 | 0.0 |      | 0.0 | 12.721417746501238 |      |      | 0.05151109771009171 | -0.0 | 9.679959403805617 | -0.0 | 0.0 | 0.0 | 0.0 | 0.0 |      | 0.0 | 0.0 | 1000.0 | 438.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m12 | BPIC2013 closed | 0.10890146698624956 | 0.4112525553893873 |      | 0.0 | 9.688908711481917 |      | -0.0 |      |      | 0.0 | 546.0 | 0.06941386537308795 | 0.014 | 0.0 |      | 0.0 | 12.730493047062383 |      |      | 0.029517003323826764 | 0.0019180404732008223 | 9.688908313931622 | 0.015067032368665773 | 6.724949562865179E-4 | 6.724949562878278E-4 | 0.0 | 0.0 |      | 0.0 | -0.0 | 1018.0 | 435.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m13 | BPIC2013 closed | 0.1313630055126845 | 0.4937935850711244 |      | 0.0 | 9.687992389975943 |      | -0.0 |      |      | 0.0 | 716.0 | 0.07386480418833304 | 0.036000000000000004 | 0.0 |      | 0.0 | 12.729576725556408 |      |      | 0.051523423275077786 | 0.0019180404732008223 | 9.687991992425648 | 0.04196745912955207 | 6.724949562865179E-4 | 6.724949562878278E-4 | 0.0 | 0.0 |      | 0.0 | -0.0 | 1343.0 | 577.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m14 | BPIC2013 closed | 0.12527329592989608 | 0.47627618097090374 |      | 0.0 | 9.679959403805617 |      | 0.0 |      |      | 0.0 | 976.0 | 0.09181872723804493 | 0.0 | 0.0 |      | 0.0 | 12.721417746501238 |      |      | 0.04050682079781021 | -0.0 | 9.679959403805617 | -0.0 | 0.0 | 0.0 | 0.0 | 0.0 |      | 0.0 | 0.0 | 1824.0 | 784.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m15 | BPIC2013 closed | 0.12263590309364375 | 0.4556019380637669 |      | 0.0 | 9.679959403805617 |      | 0.0 |      |      | 0.0 | 1102.0 | 0.08186105764909887 | 0.0 | 0.0 |      | 0.0 | 12.721417746501238 |      |      | 0.03399298500448745 | -0.0 | 9.679959403805617 | -0.0 | 0.0 | 0.0 | 0.0 | 0.0 |      | 0.0 | 0.0 | 2059.0 | 885.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m16 | BPIC2013 closed | 0.09364889577941536 | 0.6085195013280295 |      | 0.0 | 9.679959403805617 |      | 0.0 |      |      | 0.0 | 1132.0 | 0.07533541761699554 | 0.0 | 0.0 |      | 0.0 | 12.721417746501238 |      |      | 0.033297903965529244 | -0.0 | 9.679959403805617 | -0.0 | 0.0 | 0.0 | 0.0 | 0.0 |      | 0.0 | 0.0 | 2079.0 | 895.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m17 | BPIC2013 closed | 0.06267733521822967 | 0.414018476820058 |      | 0.0 | 9.679959403805617 |      | 0.0 |      |      | 0.5136612021857924 | 44.0 | 0.0338975198288409 | 0.0 | 0.7814207650273224 |      | 0.0 | 12.721417746501238 |      |      | 0.019979410838378935 | -0.0 | 9.679959403805617 | -0.0 | 0.0 | 0.0 | 0.7595628415300546 | 0.0 |      | 0.0 | 0.0 | 89.0 | 40.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m18 | BPIC2013 closed | 0.05894487727288344 | 0.35693573873979967 |      | 0.0 | 9.685831139612102 |      | -0.0 |      |      | 0.7650273224043715 | 20.0 | 1.735828586927024E-4 | 0.334 | 0.8961748633879781 |      | 0.0 | 12.727415475192567 |      |      | 0.0 | 0.0019180404732008223 | 9.685830742061805 | 0.5798004017665551 | 6.724949562848526E-4 | 6.724949562878278E-4 | 0.8907103825136612 | 0.0 |      | 0.0 | -0.0 | 43.0 | 19.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m19 | BPIC2013 closed | 8.922065755624119E-5 | 0.3927827257571732 |      | 0.0 | 9.687170337237989 |      | -0.0 |      |      | 0.7868852459016393 | 18.0 | 0.0 | 0.084 | 0.912568306010929 |      | 0.0 | 12.728754672818456 |      |      | 0.0 | 0.0019180404732008223 | 9.687169939687694 | 0.14675955176052086 | 6.724949562846305E-4 | 6.724949562878278E-4 | 0.9016393442622951 | 0.0 |      | 0.0 | -0.0 | 39.0 | 16.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m20 | BPIC2013 closed | 0.016650557381274588 | 0.47661391590408686 |      | 0.0 | 9.679959403805617 |      | 0.0 |      |      | 0.5956284153005464 | 36.0 | 2.0341741253051063E-4 | 0.0 | 0.819672131147541 |      | 0.0 | 12.721417746501238 |      |      | 0.0 | -0.0 | 9.679959403805617 | -0.0 | 0.0 | 0.0 | 0.8032786885245902 | 0.0 |      | 0.0 | 0.0 | 74.0 | 33.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m21 | BPIC2013 closed | 0.0028469500729311303 | 0.3924045420509647 |      | 0.0 | 9.679959403805617 |      | 0.0 |      |      | 0.7540983606557377 | 22.0 | 0.0 | 0.0 | 0.8961748633879781 |      | 0.0 | 12.721417746501238 |      |      | 0.0 | -0.0 | 9.679959403805617 | -0.0 | 0.0 | 0.0 | 0.8797814207650273 | 0.0 |      | 0.0 | 0.0 | 45.0 | 19.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m22 | BPIC2013 closed | 0.15605504103474332 | 0.5672808403840017 |      | 0.0 | 9.686112188709487 |      | -0.0 |      |      | 0.7978142076502732 | 18.0 | 0.054146016717212815 | 0.25 | 0.912568306010929 |      | 0.0 | 12.727696524289954 |      |      | 0.001837416481069043 | 0.0019180404732008223 | 9.686111791159192 | 0.4056390622295664 | 6.724949562848526E-4 | 6.724949562878278E-4 | 0.9016393442622951 | 0.0 |      | 0.0 | -0.0 | 37.0 | 16.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m23 | BPIC2013 closed | 0.10305828735319077 | 0.6076914135555833 |      | 0.0 | 9.687673673642161 |      | -0.0 |      |      | 0.6830601092896175 | 30.0 | 0.04160331415523597 | 0.05 | 0.8743169398907104 |      | 0.0 | 12.729258009222628 |      |      | 0.01070199288462094 | 0.0019180404732008223 | 9.687673276091866 | 0.09107622476305761 | 6.724949562846305E-4 | 6.724949562878278E-4 | 0.8360655737704918 | 0.0 |      | 0.0 | -0.0 | 58.0 | 23.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m24 | BPIC2013 closed | 0.05019551981770793 | 0.42510699092586446 |      | 0.0 | 9.685656188773297 |      | -0.0 |      |      | 0.7322404371584699 | 24.0 | 0.03740868506493503 | 0.4 | 0.8907103825136612 |      | 0.0 | 12.727240524353764 |      |      | 0.0035215959492128747 | 0.0019180404732008223 | 9.685655791223002 | 0.4184052355280736 | 6.724949562846305E-4 | 6.724949562878278E-4 | 0.8688524590163934 | 0.0 |      | 0.0 | -0.0 | 49.0 | 20.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m25 | BPIC2013 closed | 0.13407469068127917 | 0.3982153102961813 |      | 0.0 | 9.679959403805617 |      | 0.0 |      |      | 0.5464480874316939 | 40.0 | 0.06739120860534278 | 0.0 | 0.8142076502732241 |      | 0.0 | 12.721417746501238 |      |      | 0.02695477769873241 | -0.0 | 9.679959403805617 | -0.0 | 0.0 | 0.0 | 0.7814207650273224 | 0.0 |      | 0.0 | 0.0 | 83.0 | 34.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m26 | BPIC2013 closed | 0.1149850988998988 | 0.3561550441720943 |      | 0.0 | 9.679959403805617 |      | 0.0 |      |      | 0.6830601092896175 | 28.0 | 0.01090161476590605 | 0.0 | 0.8743169398907104 |      | 0.0 | 12.721417746501238 |      |      | 0.007689904573439922 | -0.0 | 9.679959403805617 | -0.0 | 0.0 | 0.0 | 0.8469945355191257 | 0.0 |      | 0.0 | 0.0 | 58.0 | 23.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m27 | BPIC2013 closed | 0.11995876663586898 | 0.5525411047171124 |      | 0.0 | 9.686328683729586 |      | -0.0 |      |      | 0.6994535519125683 | 28.0 | 8.863503813966167E-5 | 0.2 | 0.8743169398907104 |      | 0.0 | 12.727913019310051 |      |      | 0.0 | 0.0019180404732008223 | 9.68632828617929 | 0.26550431522522383 | 6.724949562846305E-4 | 6.724949562878278E-4 | 0.8469945355191257 | 0.0 |      | 0.0 | -0.0 | 55.0 | 23.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
rando-s2 | rando-s2m28 | BPIC2013 closed | 0.10889643551395642 | 0.4713436460083092 |      | 0.0 | 9.687842832194276 |      | -0.0 |      |      | 0.6775956284153005 | 30.0 | 0.027158293575767118 | 0.042 | 0.8688524590163934 |      | 0.0 | 12.729427167774743 |      |      | 0.003582143759583737 | 0.0019180404732008223 | 9.687842434643981 | 0.05233360363352495 | 6.724949562846305E-4 | 6.724949562878278E-4 | 0.8360655737704918 | 0.0 |      | 0.0 | -0.0 | 59.0 | 24.0 | mrun_BPIC2013_closed_rando-s2_20230221-041817.xml | cl4n082 | 
